8/25/12,4272
8/27/12,4272
9/7/12,4271
9/13/12,4521
9/20/12,4772
9/21/12,4772
9/28/12,5630
10/5/12,6399
10/12/12,7173
10/16/12,7667
10/19/12,7889
10/24/12,8350
10/31/12,8350
11/6/12,8361
11/12/12,8363
11/18/12,8395
11/21/12,8411
11/26/12,8436
11/28/12,8444
12/2/12,8953
12/5/12,8852
12/9/12,8904
12/10/12,8917
12/11/12,8799
12/12/12,8816
12/16/12,8937
12/19/12,8923
12/23/12,9001
12/24/12,8727
12/26/12,8640
12/30/12,8620
12/31/12,8716
1/5/13,9002
1/6/13,9020
1/7/13,9036
1/9/13,8989
1/12/13,8951
1/15/13,8950
1/16/13,8955
1/17/13,8949
1/22/13,8904
1/23/13,8889
1/28/13,8836
1/30/13,8841
2/3/13,8843
2/4/13,8847
2/5/13,8849
2/6/13,8839
2/10/13,8793
2/11/13,8805
2/12/13,8812
2/13/13,8850
2/17/13,8685
2/18/13,8679
2/20/13,8681
2/25/13,8488
2/27/13,8492
3/3/13,8229
3/5/13,7953
3/9/13,7712
3/10/13,7709
3/12/13,7518
3/17/13,7498
3/18/13,7353
3/20/13,7359
3/23/13,7304
3/24/13,7312
3/25/13,7313
3/27/13,7314
4/1/13,7216
4/3/13,7226
4/6/13,7230
4/10/13,7060
4/13/13,6832
4/14/13,6840
4/15/13,6811
4/16/13,6812
4/17/13,6813
4/20/13,6766
4/22/13,6773
4/23/13,6775
4/28/13,6775
4/29/13,6592
4/30/13,6387
5/2/13,6386
5/5/13,6291
5/8/13,6207
5/9/13,6198
5/13/13,6142
5/14/13,6038
5/18/13,6000
5/20/13,5949
5/22/13,5945
6/3/13,5947
6/6/13,5596
6/10/13,5570
6/23/13,5568
6/30/13,5446
7/1/13,5385
7/4/13,5396
7/18/13,5051
7/25/13,5079
8/1/13,5095
8/24/13,5104
8/29/13,5134
9/1/13,5031
9/16/13,5126
9/18/13,5127
9/24/13,5085
9/29/13,5087
10/1/13,5118
10/2/13,5113
10/3/13,5113
10/7/13,5106
10/8/13,5112
10/20/13,5129
11/5/13,5063
11/10/13,5177
11/12/13,5172
11/17/13,5135
11/20/13,5138
11/26/13,5139
11/27/13,5122
12/12/13,5066
12/18/13,5093
1/6/14,5102
1/22/14,5102
1/27/14,5102
2/10/14,5102
2/28/14,4920
3/5/14,4915
3/23/14,4915
3/30/14,4712
4/15/14,4711
4/30/14,4711
5/15/14,4522
6/15/14,4534
6/30/14,4532
7/15/14,4532
7/31/14,4532
8/15/14,4529
8/26/14,4529
9/2/14,4529
9/15/14,4526
9/30/14,4526
10/15/14,4526
10/21/14,4526
11/15/14,2992
11/30/14,2992
12/15/14,2992
12/31/14,2992
1/15/15,2992
1/31/15,2992
2/15/15,2998
2/28/15,2998
3/15/15,2992
3/31/15,2998
5/5/15,2998
5/15/15,2993
5/31/15,2993
6/15/15,2993
6/30/15,2993
7/15/15,2993
7/31/15,2993
8/15/15,2993
8/29/15,2986
9/13/15,2993
9/28/15,2993
10/15/15,2991
10/27/15,2991
11/15/15,2991
11/28/15,2991
12/31/15,2991
1/15/16,2991
2/15/16,2991
2/29/16,2991