3/3/13,180
3/27/13,284
4/23/13,362
5/2/13,378
5/15/13,398
5/16/13,525
6/13/13,546
6/26/13,582
8/25/13,583
8/29/13,583
9/1/13,959
9/2/13,959
9/16/13,1037
9/23/13,1077
9/30/13,1091
10/7/13,989
11/5/13,1036
11/10/13,1036
11/12/13,1036
11/20/13,1122
11/26/13,1122
11/27/13,1122
12/2/13,1145
12/4/13,1145
12/12/13,1145
12/18/13,1145
1/6/14,1145
1/22/14,1145
1/27/14,1145
2/10/14,1716
2/23/14,1915
2/28/14,1903
3/5/14,2025
3/23/14,1982
3/30/14,1980
4/15/14,968
4/30/14,990
5/15/14,1646
6/15/14,2023
6/30/14,1843
7/15/14,1824
7/31/14,1828
8/15/14,1838
8/26/14,1799
9/2/14,1435
9/30/14,1425
10/15/14,1430
10/21/14,1433
10/31/14,1427
11/15/14,1438
11/30/14,1397
12/15/14,1418
12/31/14,1308
1/15/15,1326
1/31/15,1368
2/15/15,1744
2/28/15,1407
3/15/15,1299
3/31/15,1344
5/5/15,1350
5/15/15,1342
5/31/15,1293
6/15/15,1305
6/30/15,1302
7/15/15,1452
7/31/15,1471
8/15/15,1451
8/29/15,1433
9/13/15,1343
9/28/15,1359
10/15/15,1368
10/27/15,1375
11/15/15,1373
11/28/15,1389
12/31/15,1427
1/15/16,1459
2/15/16,1502
2/29/16,1416