4/25/12,66
5/1/12,66
5/2/12,66
5/9/12,66
5/17/12,118
5/24/12,125
5/31/12,239
6/5/12,239
6/14/12,334
6/21/12,339
6/26/12,378
7/5/12,378
7/11/12,380
7/20/12,380
7/25/12,380
8/8/12,417
8/10/12,461
8/17/12,492
8/25/12,492
9/7/12,492
9/10/12,524
9/12/12,586
9/13/12,688
9/20/12,905
9/21/12,905
9/28/12,1121
10/5/12,1293
10/12/12,1508
10/15/12,1508
10/16/12,1634
10/19/12,1717
10/31/12,1784
11/5/12,1883
11/6/12,1929
11/7/12,1972
11/12/12,2147
11/18/12,2622
11/21/12,2716
11/26/12,3181
11/28/12,3246
12/2/12,2954
12/5/12,3007
12/9/12,3067
12/10/12,3082
12/11/12,3106
12/12/12,3128
12/16/12,3142
12/18/12,3163
12/19/12,3172
12/23/12,3190
12/24/12,3201
12/26/12,3206
12/30/12,3232
1/3/13,3247
1/6/13,3250
1/7/13,3272
1/8/13,2957
1/9/13,2983
1/10/13,3056
1/13/13,3141
1/15/13,3250
1/16/13,3352
1/20/13,3471
1/21/13,3532
1/22/13,3573
1/23/13,3652
1/28/13,3838
1/30/13,3978
2/3/13,4160
2/4/13,4242
2/5/13,4311
2/6/13,4365
2/10/13,4537
2/11/13,4624
2/12/13,4756
2/13/13,4842
2/17/13,5021
2/18/13,5097
2/19/13,5765
2/20/13,5851
2/25/13,6495
2/27/13,6742
3/3/13,7049
3/9/13,7344
3/10/13,7454
3/12/13,7733
3/13/13,7803
3/17/13,7921
3/18/13,8059
3/24/13,8172
3/25/13,8281
3/26/13,8387
4/1/13,8649
4/2/13,8834
4/3/13,8963
4/6/13,9080
4/7/13,9163
4/8/13,9242
4/9/13,9242
4/10/13,9419
4/11/13,9465
4/14/13,9594
4/15/13,9734
4/16/13,9859
4/18/13,9985
4/21/13,10123
4/22/13,10229
4/23/13,10327
4/24/13,10430
4/29/13,10669
4/30/13,10761
5/2/13,10900
5/5/13,10910
5/6/13,11006
5/7/13,11150
5/8/13,11322
5/12/13,11453
5/13/13,11549
5/14/13,11652
5/15/13,11723
5/16/13,11823
5/20/13,12665
5/21/13,12739
5/23/13,12822
5/26/13,12892
5/27/13,12925
5/28/13,12966
5/29/13,13019
6/3/13,13076
6/4/13,13108
6/6/13,13660
6/9/13,13684
6/10/13,13716
6/11/13,13734
6/12/13,13780
6/13/13,13817
6/17/13,14181
6/18/13,14202
6/20/13,14213
6/23/13,14281
6/24/13,14313
6/25/13,14340
6/26/13,14356
6/30/13,14394
7/1/13,14416
7/3/13,14534
7/8/13,14588
7/9/13,14611
7/15/13,14713
7/16/13,14742
7/17/13,14762
7/21/13,14819
7/22/13,15044
7/25/13,15074
7/28/13,15104
8/4/13,15169
8/6/13,13612
8/13/13,13735
8/25/13,14599
8/29/13,15132
9/1/13,15259
9/16/13,16557
9/18/13,16740
9/19/13,16829
9/23/13,16817
9/24/13,16893
9/26/13,17167
9/29/13,17285
10/1/13,17485
10/2/13,17603
10/3/13,17555
10/6/13,17664
10/7/13,17668
10/8/13,17773
10/9/13,17853
10/10/13,17927
10/20/13,18095
10/21/13,18190
10/22/13,18260
11/5/13,21595
11/10/13,21804
11/12/13,21892
11/17/13,21973
11/20/13,22095
11/26/13,21938
11/27/13,22042
12/2/13,21372
12/4/13,21484
12/12/13,21746
12/18/13,21860
1/6/14,22412
1/27/14,22645
2/10/14,24160
2/23/14,24993
2/28/14,25293
3/5/14,25134
3/23/14,24784
3/30/14,24767
4/15/14,21381
4/30/14,21694
5/15/14,22266
6/15/14,23318
6/30/14,22813
7/15/14,22875
7/31/14,23079
8/15/14,22667
8/26/14,22404
9/2/14,22288
9/15/14,22131
9/30/14,22262
10/15/14,22471
10/21/14,23244
10/31/14,23940
11/15/14,20214
11/30/14,20951
12/15/14,21431
12/31/14,21666
1/15/15,22092
1/31/15,22584
2/15/15,22943
2/28/15,23088
3/15/15,23348
3/31/15,23594
5/5/15,24137
5/15/15,23985
5/31/15,24165
6/15/15,24104
6/30/15,24104
7/15/15,23826
7/31/15,23895
8/15/15,23513
8/29/15,23376
9/13/15,23178
9/28/15,22995
10/15/15,22699
10/27/15,22516
11/15/15,22261
11/28/15,22397
12/31/15,22589
1/15/16,22620
2/15/16,22654
2/29/16,22700