6/30/12,924
7/31/12,1313
8/21/12,1554
8/27/12,1567
8/31/12,1695
9/4/12,1704
9/11/12,2099
9/18/12,2588
9/26/12,3869
10/1/12,3767
10/23/12,5530
10/30/12,5639
11/7/12,6097
11/13/12,6499
11/19/12,7728
11/27/12,8125
12/4/12,8858
12/11/12,10169
12/16/12,10474
12/18/12,10747
12/19/12,10823
12/22/12,11098
12/23/12,11190
12/24/12,11260
12/26/12,11280
12/27/12,11673
12/28/12,12219
12/29/12,12836
12/30/12,12915
12/31/12,13001
1/2/13,13059
1/6/13,13109
1/8/13,13192
1/9/13,13292
1/13/13,13556
1/14/13,13684
1/16/13,13874
1/17/13,13874
1/20/13,13963
1/21/13,14060
1/22/13,14156
1/23/13,14248
1/27/13,14312
1/28/13,14375
1/29/13,14441
1/30/13,14478
2/2/13,14801
2/3/13,14878
2/4/13,14977
2/5/13,15057
2/9/13,16150
2/10/13,16195
2/11/13,16244
2/12/13,16308
2/13/13,16363
2/14/13,16910
2/15/13,17454
2/16/13,18139
2/17/13,18170
2/18/13,18245
2/19/13,18306
2/20/13,18404
2/21/13,18958
2/22/13,19591
2/24/13,19689
2/25/13,20064
2/26/13,20184
2/27/13,20292
2/28/13,20302
3/3/13,20531
3/5/13,20665
3/6/13,20743
3/12/13,21149
3/13/13,21442
3/14/13,21758
3/17/13,22522
3/19/13,23284
3/20/13,23568
3/21/13,23934
3/24/13,25604
3/25/13,26003
3/26/13,26412
3/27/13,26891
3/28/13,27295
3/31/13,27798
4/1/13,27857
4/2/13,28782
4/3/13,29786
4/4/13,31459
4/5/13,32297
4/7/13,34197
4/8/13,35054
4/12/13,36904
4/14/13,37126
4/15/13,37361
4/16/13,37657
4/17/13,38035
4/18/13,38416
4/22/13,38998
4/23/13,39273
4/30/13,45032
5/7/13,46502
5/12/13,47499
5/13/13,47927
5/14/13,48429
5/15/13,48429
5/19/13,50372
5/20/13,50784
5/21/13,51171
5/22/13,51491
5/23/13,51917
5/26/13,52430
5/27/13,55378
5/28/13,56060
6/3/13,57467
6/4/13,57787
6/9/13,59885
6/12/13,62105
6/20/13,65726
6/23/13,66692
6/25/13,68492
6/26/13,69207
7/8/13,70140
7/10/13,71276
7/13/13,72083
7/15/13,73547
7/17/13,75456
7/23/13,78352
7/28/13,80603
7/31/13,83286
8/7/13,86679
8/11/13,88105
8/13/13,88105
8/19/13,89555
8/22/13,90728
8/26/13,92260
8/27/13,93495
8/28/13,94490
8/29/13,95578
9/1/13,96383
9/2/13,97018
9/3/13,104703
9/16/13,104703
9/17/13,105153
9/22/13,111175
10/2/13,120548
10/8/13,122350
10/9/13,122667
10/10/13,122794
10/13/13,123229
10/14/13,123296
10/17/13,123239
10/20/13,123515
10/21/13,123729
10/22/13,123949
10/23/13,124094
10/24/13,124231
10/27/13,124340
10/28/13,124535
10/30/13,125374
11/3/13,125631
11/6/13,125804
11/7/13,125898
11/10/13,126166
11/12/13,126442
11/13/13,126632
11/14/13,126770
11/17/13,127304
11/18/13,127409
11/19/13,127495
11/20/13,127605
11/21/13,127733
11/24/13,127876
11/25/13,127971
11/26/13,128158
12/3/13,128843
12/4/13,128967
12/8/13,129174
12/9/13,129289
12/10/13,129407
12/11/13,129486
12/12/13,129618
12/15/13,130524
12/16/13,130720
12/17/13,130841
12/23/13,131086
12/24/13,131191
12/26/13,131316
12/30/13,131599
1/2/14,131707
1/9/14,132238
1/12/14,132356
1/14/14,132383
1/19/14,132415
1/20/14,132504
1/21/14,132598
1/22/14,132670
1/23/14,132740
1/26/14,132749
1/27/14,132799
1/28/14,132849
1/29/14,132877
1/30/14,133023
2/2/14,133145
2/3/14,133251
2/4/14,133267
2/6/14,133379
2/9/14,133435
2/10/14,133529
2/11/14,133608
2/12/14,133648
2/13/14,133727
2/16/14,133815
2/17/14,133881
2/18/14,133924
2/19/14,134014
2/20/14,134112
2/23/14,134255
2/24/14,134358
2/25/14,134450
2/26/14,134534
3/2/14,134694
3/3/14,134779
3/4/14,134823
3/5/14,134854
3/6/14,134914
3/10/14,135031
3/11/14,135030
3/12/14,135030
3/17/14,135140
3/19/14,135289
3/20/14,135302
3/23/14,135336
3/24/14,135378
3/25/14,135410
3/26/14,135451
3/27/14,135499
3/30/14,135577
3/31/14,135645
4/1/14,135684
4/2/14,135841
4/3/14,135853
4/6/14,135905
4/7/14,135977
4/8/14,136045
4/9/14,136094
4/10/14,136067
4/13/14,136119
4/14/14,136236
4/15/14,136307
4/16/14,136424
4/17/14,136375
4/22/14,136438
4/23/14,136512
4/27/14,136624
4/28/14,136654
4/29/14,136724
4/30/14,136807
5/4/14,136855
5/5/14,137045
5/6/14,137063
5/7/14,137086
5/11/14,137096
5/12/14,137123
5/14/14,137088
5/15/14,137056
5/19/14,137430
5/20/14,137566
5/21/14,137560
5/22/14,137515
5/25/14,137444
5/26/14,137460
5/27/14,137454
5/28/14,137454
6/1/14,137472
6/2/14,137532
6/3/14,137539
6/4/14,137555
6/5/14,137531
6/9/14,137632
6/10/14,137679
6/11/14,137734
6/15/14,137788
6/16/14,137828
6/17/14,137916
6/18/14,137919
6/19/14,137906
6/22/14,137994
6/23/14,137994
6/24/14,138086
6/25/14,138086
6/26/14,138101
6/29/14,138131
6/30/14,138151
7/1/14,138159
7/6/14,138245
7/8/14,138290
7/9/14,138283
7/14/14,138274
7/15/14,138289
7/16/14,138292
7/17/14,138321
7/20/14,138306
7/21/14,138386
7/22/14,138387
7/23/14,138407
7/24/14,138347
8/3/14,138267
8/4/14,138310
8/5/14,138350
8/6/14,138373
8/10/14,138457
8/11/14,138528
8/12/14,138573
8/13/14,138616
8/17/14,138735
8/18/14,138758
8/19/14,138805
8/20/14,138844
8/21/14,138885
8/24/14,138936
8/25/14,138937
8/26/14,138975
8/27/14,139040
8/28/14,139090
8/31/14,139209
9/1/14,139253
9/2/14,139289
9/3/14,139311
9/4/14,139333
9/7/14,139403
9/8/14,139430
9/9/14,139462
9/10/14,139501
9/14/14,139625
9/15/14,139657
9/16/14,139692
9/17/14,139734
9/18/14,139775
9/21/14,139794
9/22/14,139825
9/23/14,139821
9/24/14,139835
9/28/14,139887
9/29/14,139908
9/30/14,139936
10/1/14,139930
10/2/14,139929
10/7/14,139942
10/8/14,139922
10/9/14,139954
10/12/14,140026
10/13/14,140024
10/14/14,140023
10/20/14,140100
10/21/14,140133
10/22/14,140130
10/27/14,140247
10/28/14,140273
10/30/14,140289
11/2/14,140115
11/3/14,140105
11/5/14,140103
11/6/14,140104
11/9/14,140221
11/10/14,140247
11/12/14,140240
11/13/14,140259
11/17/14,140406
11/23/14,140649
11/25/14,138543
12/1/14,137504
12/10/14,137671
12/16/14,137812
12/31/14,138212
1/12/15,136717
2/2/15,136661
3/17/15,133516
3/22/15,133619
4/14/15,133862
5/6/15,134329
7/5/15,132375
9/30/15,128019
10/31/15,127681
11/30/15,123585
12/31/15,117658
1/31/16,118512
2/29/16,119301